1	100	505.996
2	150	505.996
3	200	505.996
4	250	224.96
5	300	224.96
6	350	224.96
7	400	167.923
8	450	163.336
9	500	163.336
10	550	163.336
11	600	163.336
12	650	163.336
13	700	147.073
14	750	147.073
15	800	133.464
16	850	95.0524
17	900	95.0524
18	950	95.0524
19	1000	95.0524
20	1050	92.771
21	1100	92.771
22	1150	92.771
23	1200	92.771
24	1250	86.8074
25	1300	53.0523
26	1350	37.8648
27	1400	21.977
28	1450	21.977
29	1500	21.977
30	1550	21.977
31	1600	21.977
32	1650	21.977
33	1700	21.977
34	1750	21.977
35	1800	21.6354
36	1850	21.6354
37	1900	11.3515
38	1950	10.2272
39	2000	9.59351
40	2050	9.59351
41	2100	9.59351
42	2150	9.59351
43	2200	9.59351
44	2250	9.59351
45	2300	5.76975
46	2350	5.76975
47	2400	5.76975
48	2450	5.76975
49	2500	5.76975
50	2550	5.76975
51	2600	5.76975
52	2650	5.12647
53	2700	5.12647
54	2750	3.9385
55	2800	3.9385
56	2850	3.9385
57	2900	3.2567
58	2950	3.2567
59	3000	3.2567
60	3050	3.2567
61	3100	3.2567
62	3150	3.2567
63	3200	3.2567
64	3250	2.59225
65	3300	2.59225
66	3350	2.59225
67	3400	2.59225
68	3450	2.59225
69	3500	2.54421
70	3550	2.54421
71	3600	1.12133
72	3650	1.04449
73	3700	1.04449
74	3750	0.693508
75	3800	0.610605
76	3850	0.610605
77	3900	0.610605
78	3950	0.610605
79	4000	0.610605
80	4050	0.610605
81	4100	0.610605
82	4150	0.361544
83	4200	0.360879
84	4250	0.310809
85	4300	0.310809
86	4350	0.310809
87	4400	0.310809
88	4450	0.296026
89	4500	0.296026
90	4550	0.296026
91	4600	0.23762
92	4650	0.17333
93	4700	0.17333
94	4750	0.131019
95	4800	0.131019
96	4850	0.131019
97	4900	0.0766291
98	4950	0.0766291
99	5000	0.0766291
100	5050	0.0686172
101	5100	0.0655657
102	5150	0.0446422
103	5200	0.0446422
104	5250	0.039544
105	5300	0.0200941
106	5350	0.0200941
107	5400	0.0200941
108	5450	0.0200941
109	5500	0.0200941
110	5550	0.0116319
111	5600	0.0104212
112	5650	0.00440057
113	5700	0.00440057
114	5750	0.00434351
115	5800	0.00434351
116	5850	0.00434351
117	5900	0.00434351
118	5950	0.00372497
119	6000	0.00372497
120	6050	0.00372497
121	6100	0.00372497
122	6150	0.00372497
123	6200	0.00372497
124	6250	0.00372497
125	6300	0.00351016
126	6350	0.00348206
127	6400	0.00348206
128	6450	0.00348206
129	6500	0.00348206
130	6550	0.00294378
131	6600	0.00196937
132	6650	0.00158649
133	6700	0.00158649
134	6750	0.00158649
135	6800	0.000746405
136	6850	0.000746405
137	6900	0.000746405
138	6950	0.000746405
139	7000	0.000746405
140	7050	0.000746405
141	7100	0.000603952
142	7150	0.00050378
143	7200	0.000484753
144	7250	0.000484753
145	7300	0.000281019
146	7350	0.000193474
147	7400	0.000193474
148	7450	0.000193474
149	7500	0.000193474
150	7550	0.000193474
151	7600	0.000185439
152	7650	0.000185439
153	7700	0.000185439
154	7750	0.000185439
155	7800	0.000185439
156	7850	0.000153397
157	7900	0.000153397
158	7950	0.000153397
159	8000	0.000153397
160	8050	0.00014439
161	8100	0.000126257
162	8150	0.000126257
163	8200	9.98762e-005
164	8250	7.39357e-005
165	8300	7.39357e-005
166	8350	7.11582e-005
167	8400	5.35887e-005
168	8450	5.35887e-005
169	8500	5.35887e-005
170	8550	2.8014e-005
171	8600	2.54591e-005
172	8650	2.54591e-005
173	8700	2.54591e-005
174	8750	2.54591e-005
175	8800	2.54591e-005
176	8850	2.4886e-005
177	8900	2.4886e-005
178	8950	1.92655e-005
179	9000	1.8781e-005
180	9050	1.8781e-005
181	9100	1.6284e-005
182	9150	1.6284e-005
183	9200	1.6284e-005
184	9250	1.6284e-005
185	9300	8.31133e-006
186	9350	8.31133e-006
187	9400	8.31133e-006
188	9450	4.98139e-006
189	9500	4.98139e-006
190	9550	4.98139e-006
191	9600	4.98139e-006
192	9650	4.98139e-006
193	9700	4.98139e-006
194	9750	4.98139e-006
195	9800	3.66307e-006
196	9850	3.4787e-006
197	9900	2.99184e-006
198	9950	2.63529e-006
199	10000	2.63529e-006
200	10050	2.63529e-006
201	10100	2.11425e-006
202	10150	2.11425e-006
203	10200	2.01761e-006
204	10250	1.33612e-006
205	10300	1.33612e-006
206	10350	1.11413e-006
207	10400	1.11413e-006
208	10450	1.00252e-006
209	10500	1.00252e-006
210	10550	5.75206e-007
211	10600	5.75206e-007
212	10650	5.75206e-007
213	10700	5.75206e-007
214	10750	5.04918e-007
215	10800	5.04918e-007
216	10850	4.34178e-007
217	10900	4.25475e-007
218	10950	3.76786e-007
219	11000	2.97265e-007
220	11050	2.96249e-007
221	11100	2.96249e-007
222	11150	2.75863e-007
223	11200	2.48948e-007
224	11250	1.62361e-007
225	11300	1.61919e-007
226	11350	1.42919e-007
227	11400	6.69984e-008
228	11450	6.69984e-008
229	11500	6.49476e-008
230	11550	6.49476e-008
231	11600	6.49476e-008
232	11650	6.49476e-008
233	11700	6.0386e-008
234	11750	6.0386e-008
235	11800	4.36853e-008
236	11850	4.05717e-008
237	11900	4.05717e-008
238	11950	4.05717e-008
239	12000	4.05717e-008
240	12050	3.98616e-008
241	12100	2.80694e-008
242	12150	2.7969e-008
243	12200	1.90979e-008
244	12250	1.90979e-008
245	12300	1.90979e-008
246	12350	1.90979e-008
247	12400	1.50704e-008
248	12450	1.50704e-008
249	12500	1.48847e-008
250	12550	1.48847e-008
251	12600	1.13962e-008
252	12650	1.13962e-008
253	12700	1.13962e-008
254	12750	6.59525e-009
255	12800	6.59525e-009
256	12850	6.29012e-009
257	12900	6.29012e-009
258	12950	5.56633e-009
259	13000	5.56633e-009
260	13050	5.56633e-009
261	13100	5.56633e-009
262	13150	5.03016e-009
263	13200	5.03016e-009
264	13250	5.03016e-009
265	13300	3.37397e-009
266	13350	2.93428e-009
267	13400	2.88119e-009
268	13450	2.88119e-009
269	13500	2.44544e-009
270	13550	2.44544e-009
271	13600	2.16716e-009
272	13650	1.58005e-009
273	13700	1.58005e-009
274	13750	1.58005e-009
275	13800	1.58005e-009
276	13850	1.30792e-009
277	13900	1.06122e-009
278	13950	4.72533e-010
279	14000	3.76571e-010
280	14050	3.76571e-010
281	14100	3.59692e-010
282	14150	3.55247e-010
283	14200	3.55247e-010
284	14250	3.55247e-010
285	14300	3.55247e-010
286	14350	3.53099e-010
287	14400	3.53099e-010
288	14450	2.84693e-010
289	14500	2.84693e-010
290	14550	2.84693e-010
291	14600	2.84693e-010
292	14650	2.82431e-010
293	14700	2.19021e-010
294	14750	2.15788e-010
295	14800	2.15788e-010
296	14850	2.15788e-010
297	14900	1.80313e-010
298	14950	1.80313e-010
299	15000	1.61332e-010
300	15050	1.49449e-010
301	15100	1.05768e-010
302	15150	1.05768e-010
303	15200	1.05768e-010
304	15250	7.08388e-011
305	15300	5.04593e-011
306	15350	5.04593e-011
307	15400	2.89394e-011
308	15450	2.89394e-011
309	15500	2.89394e-011
310	15550	2.79951e-011
311	15600	2.79951e-011
312	15650	2.79951e-011
313	15700	2.79951e-011
314	15750	2.79951e-011
315	15800	2.79951e-011
316	15850	2.79951e-011
317	15900	2.79951e-011
318	15950	2.79951e-011
319	16000	2.79951e-011
320	16050	2.59391e-011
321	16100	2.59391e-011
322	16150	2.59391e-011
323	16200	1.53742e-011
324	16250	1.43912e-011
325	16300	1.43912e-011
326	16350	1.20926e-011
327	16400	1.20926e-011
328	16450	1.20926e-011
329	16500	1.20926e-011
330	16550	7.71221e-012
331	16600	7.06813e-012
332	16650	7.06813e-012
333	16700	7.06813e-012
334	16750	7.06813e-012
335	16800	7.06813e-012
336	16850	7.06813e-012
337	16900	7.06813e-012
338	16950	7.06813e-012
339	17000	3.7006e-012
340	17050	3.7006e-012
341	17100	3.1477e-012
342	17150	1.75782e-012
343	17200	1.75782e-012
344	17250	1.75782e-012
345	17300	1.75782e-012
346	17350	1.75782e-012
347	17400	1.75782e-012
348	17450	1.40724e-012
349	17500	1.40724e-012
350	17550	1.40724e-012
351	17600	1.40724e-012
352	17650	1.40724e-012
353	17700	1.40724e-012
354	17750	1.39284e-012
355	17800	1.14175e-012
356	17850	1.13656e-012
357	17900	1.13656e-012
358	17950	3.63027e-013
359	18000	3.63027e-013
360	18050	3.63027e-013
361	18100	2.97526e-013
362	18150	2.97526e-013
363	18200	2.97526e-013
364	18250	2.97526e-013
365	18300	2.97526e-013
366	18350	1.55059e-013
367	18400	1.55059e-013
368	18450	1.55059e-013
369	18500	1.55059e-013
370	18550	1.55059e-013
371	18600	1.55059e-013
372	18650	1.55059e-013
373	18700	1.46248e-013
374	18750	4.85735e-014
375	18800	4.85735e-014
376	18850	3.58774e-014
377	18900	2.93882e-014
378	18950	2.93882e-014
379	19000	2.93882e-014
380	19050	2.15763e-014
381	19100	2.15763e-014
382	19150	2.15763e-014
383	19200	1.76356e-014
384	19250	1.61212e-014
385	19300	1.61212e-014
386	19350	1.61212e-014
387	19400	1.61212e-014
388	19450	1.61212e-014
389	19500	1.61212e-014
390	19550	1.61212e-014
391	19600	1.57228e-014
392	19650	1.57228e-014
393	19700	1.57228e-014
394	19750	1.57228e-014
395	19800	1.57228e-014
396	19850	1.57228e-014
397	19900	1.57228e-014
398	19950	1.57228e-014
399	20000	1.51856e-014
400	20050	1.20475e-014
401	20100	1.20475e-014
402	20150	1.1043e-014
403	20200	1.02502e-014
404	20250	4.90562e-015
405	20300	3.93752e-015
406	20350	3.93752e-015
407	20400	3.90978e-015
408	20450	3.90978e-015
409	20500	3.90978e-015
410	20550	3.88441e-015
411	20600	3.88441e-015
412	20650	3.4535e-015
413	20700	3.4535e-015
414	20750	2.02424e-015
415	20800	2.02424e-015
416	20850	2.02424e-015
417	20900	1.66123e-015
418	20950	1.24375e-015
419	21000	1.24375e-015
420	21050	1.24375e-015
421	21100	1.24375e-015
422	21150	1.24375e-015
423	21200	1.24375e-015
424	21250	8.54496e-016
425	21300	7.24627e-016
426	21350	7.24627e-016
427	21400	4.93324e-016
428	21450	4.93324e-016
429	21500	4.93324e-016
430	21550	4.4003e-016
431	21600	4.4003e-016
432	21650	4.4003e-016
433	21700	4.39398e-016
434	21750	4.39398e-016
435	21800	4.12769e-016
436	21850	4.12769e-016
437	21900	4.12769e-016
438	21950	3.94206e-016
439	22000	3.94206e-016
440	22050	3.94206e-016
441	22100	3.05986e-016
442	22150	3.04035e-016
443	22200	3.04035e-016
444	22250	3.04035e-016
445	22300	3.04035e-016
446	22350	2.18693e-016
447	22400	2.18693e-016
448	22450	1.76937e-016
449	22500	1.54793e-016
450	22550	1.54793e-016
451	22600	1.46965e-016
452	22650	1.45665e-016
453	22700	4.68353e-017
454	22750	4.48104e-017
455	22800	4.48104e-017
456	22850	4.48104e-017
457	22900	4.48104e-017
458	22950	4.48104e-017
459	23000	4.48104e-017
460	23050	4.48104e-017
461	23100	3.21892e-017
462	23150	3.21892e-017
463	23200	3.21892e-017
464	23250	3.21892e-017
465	23300	3.21892e-017
466	23350	2.29004e-017
467	23400	2.29004e-017
468	23450	2.29004e-017
469	23500	2.29004e-017
470	23550	1.37175e-017
471	23600	1.37175e-017
472	23650	1.21067e-017
473	23700	1.21067e-017
474	23750	1.21067e-017
475	23800	1.13571e-017
476	23850	8.96194e-018
477	23900	8.96194e-018
478	23950	6.41146e-018
479	24000	6.41146e-018
480	24050	4.50873e-018
481	24100	4.50873e-018
482	24150	3.36159e-018
483	24200	2.50002e-018
484	24250	2.50002e-018
485	24300	1.33317e-018
486	24350	1.33317e-018
487	24400	1.33317e-018
488	24450	1.33317e-018
489	24500	1.33317e-018
490	24550	1.33317e-018
491	24600	1.33317e-018
492	24650	1.25166e-018
493	24700	8.67409e-019
494	24750	8.67409e-019
495	24800	8.67409e-019
496	24850	8.67409e-019
497	24900	8.67409e-019
498	24950	7.80642e-019
499	25000	5.49708e-019
500	25050	5.32476e-019
501	25100	5.32476e-019
502	25150	5.32476e-019
