1	100	0
2	150	1116.3
3	200	1116.3
4	250	1116.3
5	300	1116.3
6	350	1116.3
7	400	992.996
8	450	769.372
9	500	769.372
10	550	769.372
11	600	769.372
12	650	569.167
13	700	479.828
14	750	445.402
15	800	445.402
16	850	445.402
17	900	445.402
18	950	445.402
19	1000	430.712
20	1050	342.338
21	1100	342.338
22	1150	342.338
23	1200	342.338
24	1250	342.338
25	1300	273.642
26	1350	252.257
27	1400	252.257
28	1450	205.721
29	1500	205.721
30	1550	205.721
31	1600	205.721
32	1650	205.721
33	1700	153.272
34	1750	153.272
35	1800	153.272
36	1850	153.272
37	1900	153.272
38	1950	131.212
39	2000	81.5487
40	2050	72.9596
41	2100	72.9596
42	2150	72.9596
43	2200	72.9596
44	2250	72.9596
45	2300	72.9596
46	2350	72.9596
47	2400	52.0035
48	2450	52.0035
49	2500	52.0035
50	2550	41.0461
51	2600	41.0461
52	2650	41.0461
53	2700	41.0461
54	2750	38.1149
55	2800	38.1149
56	2850	37.4096
57	2900	37.4096
58	2950	37.0221
59	3000	37.0221
60	3050	33.1225
61	3100	33.1225
62	3150	24.066
63	3200	24.066
64	3250	24.066
65	3300	24.066
66	3350	24.066
67	3400	24.066
68	3450	18.5095
69	3500	14.5142
70	3550	13.6946
71	3600	13.6946
72	3650	12.7926
73	3700	12.7926
74	3750	7.86237
75	3800	7.14453
76	3850	7.14453
77	3900	6.71817
78	3950	6.71817
79	4000	6.71817
80	4050	4.63347
81	4100	4.63347
82	4150	4.30594
83	4200	4.30594
84	4250	3.95831
85	4300	3.95831
86	4350	3.95831
87	4400	3.94484
88	4450	3.94484
89	4500	3.94484
90	4550	3.74892
91	4600	3.20677
92	4650	3.20677
93	4700	3.05289
94	4750	2.2586
95	4800	2.2586
96	4850	2.09895
97	4900	2.09895
98	4950	2.09895
99	5000	2.09895
100	5050	2.09895
101	5100	2.09895
102	5150	1.48837
103	5200	1.26699
104	5250	1.25395
105	5300	1.25395
106	5350	1.25395
107	5400	1.25395
108	5450	1.25395
109	5500	1.19701
110	5550	0.971781
111	5600	0.791397
112	5650	0.791397
113	5700	0.791397
114	5750	0.779587
115	5800	0.678005
116	5850	0.67414
117	5900	0.664232
118	5950	0.663569
119	6000	0.663569
120	6050	0.663569
121	6100	0.334728
122	6150	0.334728
123	6200	0.324916
124	6250	0.324916
125	6300	0.324916
126	6350	0.324916
127	6400	0.151206
128	6450	0.14112
129	6500	0.14112
130	6550	0.0869707
131	6600	0.0869707
132	6650	0.0869707
133	6700	0.0866715
134	6750	0.0859032
135	6800	0.0859032
136	6850	0.0859032
137	6900	0.0859032
138	6950	0.0632043
139	7000	0.0622851
140	7050	0.0622851
141	7100	0.0501773
142	7150	0.0501773
143	7200	0.0500384
144	7250	0.0500384
145	7300	0.0493032
146	7350	0.0452268
147	7400	0.0429695
148	7450	0.0429695
149	7500	0.0429695
150	7550	0.0429695
151	7600	0.0427485
152	7650	0.0427485
153	7700	0.0427485
154	7750	0.0427485
155	7800	0.0427485
156	7850	0.0427485
157	7900	0.0427485
158	7950	0.0417215
159	8000	0.0372652
160	8050	0.0372652
161	8100	0.0295791
162	8150	0.0176436
163	8200	0.0154057
164	8250	0.015036
165	8300	0.015036
166	8350	0.015036
167	8400	0.015036
168	8450	0.0135328
169	8500	0.0135328
170	8550	0.0134226
171	8600	0.00854891
172	8650	0.0080991
173	8700	0.00782224
174	8750	0.00417617
175	8800	0.00288793
176	8850	0.00278957
177	8900	0.00194604
178	8950	0.00194604
179	9000	0.00194604
180	9050	0.00181524
181	9100	0.00181524
182	9150	0.00181524
183	9200	0.00181524
184	9250	0.00181524
185	9300	0.00181524
186	9350	0.00181524
187	9400	0.0011802
188	9450	0.0011802
189	9500	0.0011802
190	9550	0.0011802
191	9600	0.0011802
192	9650	0.0011802
193	9700	0.00106556
194	9750	0.00106556
195	9800	0.00106556
196	9850	0.000937855
197	9900	0.000937855
198	9950	0.000937855
199	10000	0.000875948
200	10050	0.000817165
201	10100	0.000817165
202	10150	0.000817165
203	10200	0.000817165
204	10250	0.000817165
205	10300	0.000538413
206	10350	0.000538413
207	10400	0.000538413
208	10450	0.000538413
209	10500	0.000538413
210	10550	0.000538413
211	10600	0.000538413
212	10650	0.000368044
213	10700	0.000368044
214	10750	0.000368044
215	10800	0.000368044
216	10850	0.000368044
217	10900	0.000368044
218	10950	0.000368044
219	11000	0.000368044
220	11050	7.56941e-005
221	11100	7.56941e-005
222	11150	7.56941e-005
223	11200	7.56941e-005
224	11250	7.56941e-005
225	11300	7.56941e-005
226	11350	7.56941e-005
227	11400	7.56941e-005
228	11450	7.56941e-005
229	11500	5.63505e-005
230	11550	2.7146e-005
231	11600	2.7146e-005
232	11650	2.7146e-005
