1	200	353.157
2	300	210.344
3	400	99.6777
4	500	28.9089
5	600	28.9089
6	700	8.91445
7	800	6.43863
8	900	4.81829
9	1000	4.81829
10	1100	4.81829
11	1200	3.6961
12	1300	3.48673
13	1400	2.74254
14	1500	2.74254
15	1600	2.74254
16	1700	2.74254
17	1800	1.9236
18	1900	1.9236
19	2000	1.9236
20	2100	0.973308
21	2200	0.973308
22	2300	0.970427
23	2400	0.970427
24	2500	0.889252
25	2600	0.752809
26	2700	0.688491
27	2800	0.68561
28	2900	0.68561
29	3000	0.68561
30	3100	0.684535
31	3200	0.684535
32	3300	0.684535
33	3400	0.684535
34	3500	0.684535
35	3600	0.684535
36	3700	0.684535
37	3800	0.684535
38	3900	0.654117
39	4000	0.654117
40	4100	0.654117
41	4200	0.360427
42	4300	0.360427
43	4400	0.360427
44	4500	0.333915
45	4600	0.333915
46	4700	0.333915
47	4800	0.333915
48	4900	0.333915
49	5000	0.113953
50	5100	0.113953
51	5200	0.113953
52	5300	0.113953
53	5400	0.113953
54	5500	0.113953
55	5600	0.113953
56	5700	0.113953
57	5800	0.113953
58	5900	0.113953
59	6000	0.113953
60	6100	0.113953
61	6200	0.113953
62	6300	0.108273
63	6400	0.108273
64	6500	0.108273
65	6600	0.108273
66	6700	0.108273
67	6800	0.108273
68	6900	0.108273
69	7000	0.108273
70	7100	0.108273
71	7200	0.108273
72	7300	0.108273
73	7400	0.108273
74	7500	0.108273
75	7600	0.108273
76	7700	0.108273
77	7800	0.108273
78	7900	0.108273
79	8000	0.108273
80	8100	0.108273
81	8200	0.108273
82	8300	0.108273
83	8400	0.108273
84	8500	0.108273
85	8600	0.108273
86	8700	0.108273
87	8800	0.108273
88	8900	0.108273
89	9000	0.108273
90	9100	0.108273
91	9200	0.108273
92	9300	0.108273
93	9400	0.108273
94	9500	0.108273
95	9600	0.106845
96	9700	0.106845
97	9800	0.106845
98	9900	0.106845
99	10000	0.106845
100	10100	0.106845
101	10200	0.106845
102	10300	0.0972841
103	10400	0.0972841
104	10500	0.0972841
105	10600	0.0972841
106	10700	0.0972841
107	10800	0.0972841
108	10900	0.0972841
109	11000	0.0972841
110	11100	0.0972841
111	11200	0.0972841
112	11300	0.0972841
113	11400	0.0972841
114	11500	0.0972841
115	11600	0.0972841
116	11700	0.0972841
117	11800	0.0972841
118	11900	0.0972841
119	12000	0.0972841
120	12100	0.0972841
121	12200	0.0972841
122	12300	0.0972841
123	12400	0.0826134
124	12500	0.0826134
125	12600	0.0826134
126	12700	0.0762565
127	12800	0.0762565
128	12900	0.0762565
129	13000	0.0762565
130	13100	0.0762565
131	13200	0.0762565
